Source,Target,Type,Weight
vegetable,parsnips,Directed,1
vegetable,eggplant,Directed,1
vegetable,coconut,Directed,1
vegetable,spice,Directed,1
vegetable,pastry,Directed,1
vegetable,sweets,Directed,2
vegetable,Chinese,Directed,2
vegetable,fowl,Directed,1
vegetable,graham_cracker,Directed,1
vegetable,berry,Directed,2
vegetable,sauerkraut,Directed,1
vegetable,dressing,Directed,1
vegetable,frozenfood,Directed,2
vegetable,kale,Directed,1
vegetable,seafood,Directed,2
vegetable,lefsa,Directed,1
vegetable,legume,Directed,5
vegetable,grain,Directed,15
vegetable,bake,Directed,2
vegetable,condiment,Directed,1
vegetable,mac_and_cheese,Directed,1
vegetable,candy_bar,Directed,2
vegetable,fudge,Directed,1
vegetable,hotchocolate,Directed,1
vegetable,baked_beans,Directed,1
vegetable,canned_food,Directed,2
vegetable,limabean,Directed,1
vegetable,seed,Directed,2
vegetable,spaghetti_sauce,Directed,1
vegetable,protein,Directed,7
vegetable,beverage,Directed,1
vegetable,breakfast,Directed,1
vegetable,water,Directed,1
vegetable,food,Directed,1
vegetable,carbohydrate,Directed,4
vegetable,primerib,Directed,1
vegetable,parsley,Directed,1
vegetable,liquor,Directed,1
vegetable,tenderloin,Directed,1
vegetable,crayfish,Directed,1
hotdog,fruit,Directed,3
hotdog,fish,Directed,7
hotdog,chicken,Directed,7
hotdog,turkey,Directed,1
hotdog,ham,Directed,3
hotdog,pork,Directed,5
hotdog,porkchop,Directed,10
hotdog,taco,Directed,2
hotdog,steak,Directed,51
hotdog,milk,Directed,2
hotdog,butter,Directed,1
hotdog,bread,Directed,18
hotdog,jelly,Directed,1
hotdog,strawberry,Directed,1
hotdog,apple,Directed,3
hotdog,pear,Directed,1
hotdog,banana,Directed,4
hotdog,avocado,Directed,1
hotdog,cereal,Directed,5
hotdog,coffee,Directed,2
hotdog,grape,Directed,3
hotdog,beef,Directed,5
hotdog,liver,Directed,2
hotdog,lamb,Directed,3
hotdog,peanut,Directed,1
hotdog,popcorn,Directed,7
hotdog,potato_chips,Directed,4
hotdog,corn,Directed,1
hotdog,potato,Directed,13
hotdog,pea,Directed,3
hotdog,squash,Directed,1
hotdog,beet,Directed,1
hotdog,grape_juice,Directed,1
hotdog,oatmeal,Directed,2
hotdog,carrot,Directed,2
hotdog,celery,Directed,1
hotdog,cabbage,Directed,2
hotdog,lettuce,Directed,7
hotdog,pizza,Directed,17
hotdog,meat,Directed,4
hotdog,icecream,Directed,9
hotdog,raspberry,Directed,1
hotdog,onion,Directed,1
hotdog,vegetable,Directed,1
hotdog,bratwurst,Directed,75
hotdog,broccoli,Directed,2
hotdog,cake,Directed,3
hotdog,pepper,Directed,2
hotdog,egg,Directed,3
hotdog,bacon,Directed,4
hotdog,cheese,Directed,6
hotdog,sausage,Directed,16
hotdog,hamburger,Directed,85
hotdog,shrimp,Directed,4
hotdog,lobster,Directed,1
hotdog,peanutbutter,Directed,1
hotdog,roast,Directed,2
hotdog,roast_beeef,Directed,6
hotdog,porkroast,Directed,1
hotdog,soup,Directed,3
hotdog,pie,Directed,5
hotdog,pancake,Directed,3
hotdog,donut,Directed,1
hotdog,cookie,Directed,5
hotdog,wiener,Directed,4
hotdog,cucumber,Directed,1
hotdog,candy,Directed,3
hotdog,salad,Directed,1
hotdog,cracker,Directed,1
hotdog,macaroni,Directed,1
hotdog,spaghetti,Directed,11
hotdog,tomato,Directed,2
hotdog,Cheerios,Directed,1
hotdog,dessert,Directed,1
hotdog,pasta,Directed,6
hotdog,Jello,Directed,1
hotdog,hot_dish,Directed,1
hotdog,pickle,Directed,2
hotdog,venison,Directed,3
hotdog,salmon,Directed,1
hotdog,rice,Directed,1
hotdog,ketchup,Directed,6
hotdog,watermelon,Directed,1
hotdog,casserole,Directed,1
hotdog,cauliflower,Directed,1
hotdog,fries,Directed,17
hotdog,lasagna,Directed,3
hotdog,greenbeans,Directed,1
hotdog,spinach,Directed,2
hotdog,juice,Directed,2
hotdog,bun,Directed,11
hotdog,turnip,Directed,2
hotdog,tuna,Directed,2
hotdog,bologna,Directed,4
hotdog,summer_sausage,Directed,1
hotdog,mashed_potatoes,Directed,1
hotdog,nacho,Directed,3
hotdog,roll,Directed,2
hotdog,sandwich,Directed,1
hotdog,lamb_chop,Directed,1
hotdog,chili,Directed,2
hotdog,coconut,Directed,1
hotdog,dip,Directed,1
hotdog,Chinese,Directed,1
hotdog,Mexican_food,Directed,1
hotdog,tortilla,Directed,2
hotdog,burrito,Directed,1
hotdog,syrup,Directed,2
hotdog,polish_sausage,Directed,2
hotdog,sauerkraut,Directed,3
hotdog,ribs,Directed,2
hotdog,malt,Directed,1
hotdog,cupcake,Directed,1
hotdog,potroast,Directed,1
hotdog,lucheon_meats,Directed,5
hotdog,barbeque,Directed,1
hotdog,meatloaf,Directed,4
hotdog,cheeseburger,Directed,2
hotdog,marshmallow,Directed,1
hotdog,sweet_roll,Directed,2
hotdog,mac_and_cheese,Directed,2
hotdog,enchilada,Directed,2
hotdog,potatosalad,Directed,1
hotdog,milkshake,Directed,1
hotdog,salami,Directed,5
hotdog,T_bone,Directed,1
hotdog,primerib,Directed,1
hotdog,eye_of_the_round,Directed,1
hotdog,Englishmuffin,Directed,1
hotdog,pork_steak,Directed,1
hotdog,filet_mignon,Directed,1
hotdog,Cheetos,Directed,1
bratwurst,fish,Directed,2
bratwurst,chicken,Directed,7
bratwurst,turkey,Directed,1
bratwurst,ham,Directed,1
bratwurst,porkchop,Directed,4
bratwurst,taco,Directed,1
bratwurst,steak,Directed,8
bratwurst,milk,Directed,5
bratwurst,bread,Directed,10
bratwurst,apple,Directed,2
bratwurst,banana,Directed,1
bratwurst,cereal,Directed,2
bratwurst,coffee,Directed,1
bratwurst,beef,Directed,2
bratwurst,popcorn,Directed,1
bratwurst,potato_chips,Directed,2
bratwurst,corn,Directed,3
bratwurst,potato,Directed,7
bratwurst,pea,Directed,1
bratwurst,squash,Directed,1
bratwurst,beet,Directed,1
bratwurst,orange_juice,Directed,1
bratwurst,orange,Directed,2
bratwurst,coleslaw,Directed,1
bratwurst,lettuce,Directed,2
bratwurst,pizza,Directed,2
bratwurst,meat,Directed,1
bratwurst,icecream,Directed,3
bratwurst,onion,Directed,3
bratwurst,hotdog,Directed,25
bratwurst,cake,Directed,2
bratwurst,bacon,Directed,2
bratwurst,cheese,Directed,6
bratwurst,sausage,Directed,4
bratwurst,hamburger,Directed,12
bratwurst,roast_beeef,Directed,1
bratwurst,porkroast,Directed,1
bratwurst,soup,Directed,2
bratwurst,toast,Directed,2
bratwurst,donut,Directed,1
bratwurst,cookie,Directed,1
bratwurst,wiener,Directed,10
bratwurst,salad,Directed,1
bratwurst,macaroni,Directed,1
bratwurst,spaghetti,Directed,2
bratwurst,pasta,Directed,1
bratwurst,Jello,Directed,1
bratwurst,salmon,Directed,2
bratwurst,ketchup,Directed,1
bratwurst,mustard,Directed,1
bratwurst,casserole,Directed,1
bratwurst,cauliflower,Directed,1
bratwurst,fries,Directed,1
bratwurst,lasagna,Directed,2
bratwurst,cheesecake,Directed,1
bratwurst,bun,Directed,4
bratwurst,beer,Directed,2
bratwurst,soda,Directed,1
bratwurst,bologna,Directed,1
bratwurst,summer_sausage,Directed,1
bratwurst,roll,Directed,5
bratwurst,wheatbread,Directed,1
bratwurst,oats,Directed,1
bratwurst,mayonnaise,Directed,1
bratwurst,chili,Directed,1
bratwurst,cheddar,Directed,1
bratwurst,polish_sausage,Directed,4
bratwurst,sauerkraut,Directed,2
bratwurst,ribs,Directed,5
bratwurst,chicken_noodle_soup,Directed,1
bratwurst,stew,Directed,1
bratwurst,appetizer,Directed,1
bratwurst,potatosalad,Directed,1
bratwurst,baked_beans,Directed,1
bratwurst,tomatosoup,Directed,1
broccoli,fruit,Directed,3
broccoli,fish,Directed,3
broccoli,chicken,Directed,10
broccoli,turkey,Directed,1
broccoli,ham,Directed,5
broccoli,pork,Directed,5
broccoli,steak,Directed,6
broccoli,milk,Directed,7
broccoli,butter,Directed,2
broccoli,bread,Directed,9
broccoli,jam,Directed,1
broccoli,strawberry,Directed,3
broccoli,apple,Directed,5
broccoli,pear,Directed,3
broccoli,banana,Directed,7
broccoli,kumquat,Directed,1
broccoli,avocado,Directed,1
broccoli,cherry,Directed,1
broccoli,coffee,Directed,1
broccoli,grape,Directed,2
broccoli,liver,Directed,1
broccoli,lamb,Directed,3
broccoli,peanut,Directed,1
broccoli,potato_chips,Directed,1
broccoli,corn,Directed,27
broccoli,potato,Directed,16
broccoli,pea,Directed,22
broccoli,mushroom,Directed,2
broccoli,zucchini,Directed,6
broccoli,squash,Directed,5
broccoli,asparagus,Directed,55
broccoli,beet,Directed,14
broccoli,orange_juice,Directed,1
broccoli,orange,Directed,4
broccoli,radish,Directed,4
broccoli,carrot,Directed,68
broccoli,celery,Directed,23
broccoli,blueberry,Directed,1
broccoli,cabbage,Directed,32
broccoli,lettuce,Directed,38
broccoli,pizza,Directed,2
broccoli,meat,Directed,8
broccoli,icecream,Directed,3
broccoli,onion,Directed,19
broccoli,vegetable,Directed,2
broccoli,bagel,Directed,1
broccoli,cake,Directed,3
broccoli,pepper,Directed,7
broccoli,egg,Directed,3
broccoli,bacon,Directed,2
broccoli,cheese,Directed,5
broccoli,hamburger,Directed,2
broccoli,shrimp,Directed,2
broccoli,peanutbutter,Directed,1
broccoli,soup,Directed,5
broccoli,sugar,Directed,1
broccoli,pancake,Directed,1
broccoli,cookie,Directed,2
broccoli,cucumber,Directed,3
broccoli,candy,Directed,2
broccoli,nut,Directed,1
broccoli,salad,Directed,3
broccoli,cracker,Directed,4
broccoli,brusselsprouts,Directed,54
broccoli,peach,Directed,3
broccoli,noodle,Directed,1
broccoli,spaghetti,Directed,4
broccoli,tomato,Directed,18
broccoli,pasta,Directed,1
broccoli,Jello,Directed,2
broccoli,hot_dish,Directed,1
broccoli,pickle,Directed,2
broccoli,wheat,Directed,1
broccoli,plum,Directed,4
broccoli,venison,Directed,1
broccoli,salmon,Directed,1
broccoli,artichoke,Directed,2
broccoli,mango,Directed,1
broccoli,watermelon,Directed,2
broccoli,casserole,Directed,1
broccoli,cauliflower,Directed,298
broccoli,fries,Directed,1
broccoli,lasagna,Directed,1
broccoli,greenbeans,Directed,8
broccoli,yogurt,Directed,2
broccoli,cream,Directed,1
broccoli,pineapple,Directed,1
broccoli,okra,Directed,2
broccoli,spinach,Directed,33
broccoli,biscuit,Directed,1
broccoli,juice,Directed,1
broccoli,raisin,Directed,2
broccoli,melon,Directed,2
broccoli,sweet_poatoes,Directed,3
broccoli,turnip,Directed,4
broccoli,beer,Directed,1
broccoli,lemon,Directed,5
broccoli,veal,Directed,1
broccoli,dogfood,Directed,1
broccoli,date,Directed,1
broccoli,kohlrabi,Directed,7
broccoli,cantaloupe,Directed,2
broccoli,basil,Directed,1
broccoli,lentil,Directed,1
broccoli,sweet_corn,Directed,2
broccoli,mashed_potatoes,Directed,1
broccoli,wine,Directed,1
broccoli,rutabaga,Directed,6
broccoli,green_pepper,Directed,2
broccoli,lamb_chop,Directed,1
broccoli,muskmellon,Directed,1
broccoli,parsnips,Directed,1
broccoli,eggplant,Directed,3
broccoli,sherbet,Directed,1
broccoli,sauerkraut,Directed,1
broccoli,kale,Directed,2
broccoli,swiss_chard,Directed,2
broccoli,tofu,Directed,1
broccoli,sweet_roll,Directed,1
broccoli,mac_and_cheese,Directed,1
broccoli,herring,Directed,1
broccoli,limabean,Directed,3
broccoli,parsley,Directed,1
broccoli,torte,Directed,1
broccoli,dumpling,Directed,1
broccoli,baked_food,Directed,1
broccoli,submarine_sandwhiches,Directed,1
bagel,fruit,Directed,1
bagel,fish,Directed,1
bagel,chicken,Directed,5
bagel,taco,Directed,1
bagel,milk,Directed,1
bagel,butter,Directed,2
bagel,bread,Directed,7
bagel,jelly,Directed,1
bagel,strawberry,Directed,1
bagel,banana,Directed,1
bagel,beef,Directed,1
bagel,potato_chips,Directed,1
bagel,corn,Directed,2
bagel,potato,Directed,1
bagel,orange_juice,Directed,1
bagel,orange,Directed,1
bagel,celery,Directed,1
bagel,lettuce,Directed,2
bagel,icecream,Directed,4
bagel,chocolate,Directed,1
bagel,hotdog,Directed,1
bagel,bratwurst,Directed,1
bagel,cake,Directed,3
bagel,egg,Directed,6
bagel,cheese,Directed,4
bagel,sausage,Directed,1
bagel,peanutbutter,Directed,1
bagel,toast,Directed,3
bagel,donut,Directed,7
bagel,cookie,Directed,1
bagel,cracker,Directed,1
bagel,olive,Directed,1
bagel,spaghetti,Directed,1
bagel,tomato,Directed,1
bagel,yogurt,Directed,1
bagel,biscuit,Directed,2
bagel,raisin,Directed,1
bagel,bun,Directed,1
bagel,waffle,Directed,1
bagel,muffin,Directed,6
bagel,roll,Directed,1
bagel,frenchtoast,Directed,1
bagel,croissant,Directed,1
bagel,cream_cheese,Directed,7
bagel,tortilla,Directed,1
bagel,cupcake,Directed,1
bagel,sweet_roll,Directed,1
bagel,candy_bar,Directed,1
bagel,Englishmuffin,Directed,2
ryebread,fruit,Directed,1
ryebread,bread,Directed,3
ryebread,jelly,Directed,1
ryebread,banana,Directed,1
ryebread,orange,Directed,1
ryebread,pudding,Directed,1
ryebread,meat,Directed,1
ryebread,onion,Directed,1
ryebread,cheese,Directed,1
ryebread,donut,Directed,1
ryebread,muffin,Directed,1
ryebread,margarine,Directed,1
ryebread,roll,Directed,1
ryebread,sandwich,Directed,1
ryebread,lemonade,Directed,1
ryebread,wheatbread,Directed,6
ryebread,tomato_sauce,Directed,1
ryebread,scones,Directed,1
ryebread,limabean,Directed,1
cake,fruit,Directed,9
cake,fish,Directed,8
cake,chicken,Directed,4
cake,ham,Directed,3
cake,pork,Directed,3
cake,steak,Directed,9
cake,milk,Directed,14
cake,butter,Directed,3
cake,bread,Directed,25
cake,jam,Directed,1
cake,jelly,Directed,1
cake,strawberry,Directed,3
cake,apple,Directed,9
cake,pear,Directed,1
cake,banana,Directed,8
cake,cereal,Directed,11
cake,coffee,Directed,13
cake,tea,Directed,3
cake,grape,Directed,2
cake,beef,Directed,4
cake,peanut,Directed,2
cake,popcorn,Directed,4
cake,pretzel,Directed,1
cake,potato_chips,Directed,2
cake,corn,Directed,1
cake,potato,Directed,11
cake,pea,Directed,4
cake,squash,Directed,3
cake,asparagus,Directed,3
cake,orange_juice,Directed,1
cake,oatmeal,Directed,1
cake,orange,Directed,3
cake,pudding,Directed,25
cake,radish,Directed,1
cake,carrot,Directed,3
cake,celery,Directed,4
cake,blueberry,Directed,1
cake,lettuce,Directed,4
cake,pizza,Directed,6
cake,meat,Directed,17
cake,icecream,Directed,115
cake,chocolate,Directed,4
cake,onion,Directed,1
cake,vegetable,Directed,8
cake,hotdog,Directed,3
cake,bagel,Directed,3
cake,egg,Directed,10
cake,bacon,Directed,2
cake,cheese,Directed,13
cake,sausage,Directed,5
cake,hamburger,Directed,6
cake,lobster,Directed,1
cake,peanutbutter,Directed,2
cake,roast,Directed,2
cake,roast_beeef,Directed,2
cake,soup,Directed,5
cake,starch,Directed,2
cake,sugar,Directed,1
cake,gravy,Directed,1
cake,pie,Directed,373
cake,pancake,Directed,3
cake,donut,Directed,44
cake,cookie,Directed,305
cake,cucumber,Directed,2
cake,candy,Directed,45
cake,seasoning,Directed,2
cake,nut,Directed,3
cake,walnut,Directed,1
cake,salad,Directed,6
cake,cracker,Directed,8
cake,olive,Directed,1
cake,peach,Directed,3
cake,spaghetti,Directed,4
cake,tomato,Directed,3
cake,dessert,Directed,5
cake,drink,Directed,1
cake,pasta,Directed,2
cake,Jello,Directed,7
cake,hot_dish,Directed,1
cake,poultry,Directed,2
cake,pickle,Directed,2
cake,pop,Directed,2
cake,plum,Directed,1
cake,rice,Directed,2
cake,mustard,Directed,1
cake,rhubarb,Directed,2
cake,watermelon,Directed,5
cake,casserole,Directed,3
cake,cauliflower,Directed,2
cake,fries,Directed,2
cake,flour,Directed,3
cake,lasagna,Directed,3
cake,bar,Directed,3
cake,cottagecheese,Directed,1
cake,cream,Directed,1
cake,biscuit,Directed,5
cake,juice,Directed,1
cake,raisin,Directed,1
cake,apricot,Directed,1
cake,bun,Directed,2
cake,fruit_juice,Directed,1
cake,turnip,Directed,1
cake,lemon,Directed,5
cake,veal,Directed,1
cake,waffle,Directed,1
cake,muffin,Directed,15
cake,cinnamon,Directed,1
cake,soda,Directed,3
cake,pumpkin,Directed,1
cake,oil,Directed,1
cake,cantaloupe,Directed,2
cake,apple_pie,Directed,3
cake,danish,Directed,1
cake,meatball,Directed,1
cake,cherry_pie,Directed,1
cake,roll,Directed,4
cake,cornflakes,Directed,1
cake,sandwich,Directed,3
cake,wine,Directed,1
cake,tart,Directed,3
cake,snackfood,Directed,2
cake,lamb_chop,Directed,1
cake,croissant,Directed,1
cake,spice,Directed,2
cake,pastry,Directed,9
cake,sweets,Directed,1
cake,frosting,Directed,7
cake,sauce,Directed,1
cake,burrito,Directed,1
cake,syrup,Directed,1
cake,cupcake,Directed,22
cake,chocolate_chips,Directed,1
cake,lemon_pie,Directed,2
cake,lucheon_meats,Directed,2
cake,legume,Directed,1
cake,brownie,Directed,20
cake,salad_dressing,Directed,2
cake,bake,Directed,2
cake,tort,Directed,8
cake,caramel,Directed,1
cake,sweet_roll,Directed,1
cake,coffeecake,Directed,3
cake,candy_bar,Directed,2
cake,popsicle,Directed,3
cake,fudge,Directed,2
cake,quiche,Directed,1
cake,torte,Directed,5
cake,sardine,Directed,1
cake,stuffing,Directed,1
salt,steak,Directed,1
salt,milk,Directed,2
salt,bread,Directed,1
salt,potato_chips,Directed,1
salt,corn,Directed,2
salt,potato,Directed,2
salt,orange_juice,Directed,1
salt,oatmeal,Directed,1
salt,pizza,Directed,2
salt,icecream,Directed,1
salt,pepper,Directed,135
salt,egg,Directed,1
salt,bacon,Directed,1
salt,soup,Directed,1
salt,sugar,Directed,9
salt,gravy,Directed,1
salt,cookie,Directed,1
salt,seasoning,Directed,1
salt,cracker,Directed,1
salt,Jello,Directed,1
salt,rhubarb,Directed,1
salt,flour,Directed,2
salt,cream,Directed,1
salt,pineapple,Directed,1
salt,cinnamon,Directed,1
salt,spice,Directed,4
salt,marshmallow,Directed,1
salt,koolaid,Directed,1
salt,olive_oil,Directed,1
salt,parsley,Directed,1
pepper,fish,Directed,2
pepper,chicken,Directed,3
pepper,pork,Directed,1
pepper,porkchop,Directed,2
pepper,taco,Directed,1
pepper,steak,Directed,3
pepper,milk,Directed,9
pepper,butter,Directed,3
pepper,bread,Directed,5
pepper,strawberry,Directed,4
pepper,apple,Directed,5
pepper,pear,Directed,1
pepper,banana,Directed,5
pepper,avocado,Directed,1
pepper,cherry,Directed,2
pepper,cereal,Directed,6
pepper,tea,Directed,1
pepper,grape,Directed,5
pepper,beef,Directed,1
pepper,peanut,Directed,3
pepper,popcorn,Directed,1
pepper,potato_chips,Directed,2
pepper,corn,Directed,5
pepper,potato,Directed,9
pepper,pea,Directed,4
pepper,mushroom,Directed,3
pepper,zucchini,Directed,3
pepper,squash,Directed,5
pepper,asparagus,Directed,4
pepper,beet,Directed,3
pepper,orange_juice,Directed,1
pepper,oatmeal,Directed,1
pepper,orange,Directed,3
pepper,pudding,Directed,2
pepper,radish,Directed,4
pepper,carrot,Directed,5
pepper,celery,Directed,6
pepper,blueberry,Directed,1
pepper,cabbage,Directed,7
pepper,lettuce,Directed,11
pepper,pizza,Directed,2
pepper,meat,Directed,3
pepper,icecream,Directed,3
pepper,garlic,Directed,4
pepper,onion,Directed,34
pepper,broccoli,Directed,1
pepper,cake,Directed,5
pepper,salt,Directed,12
pepper,egg,Directed,4
pepper,cheese,Directed,2
pepper,hamburger,Directed,3
pepper,peanutbutter,Directed,1
pepper,roast_beeef,Directed,1
pepper,soup,Directed,3
pepper,sugar,Directed,6
pepper,leek,Directed,1
pepper,pancake,Directed,1
pepper,donut,Directed,1
pepper,cookie,Directed,3
pepper,cucumber,Directed,10
pepper,applesauce,Directed,1
pepper,candy,Directed,5
pepper,seasoning,Directed,7
pepper,nut,Directed,2
pepper,cracker,Directed,1
pepper,brusselsprouts,Directed,1
pepper,olive,Directed,4
pepper,peach,Directed,1
pepper,macaroni,Directed,1
pepper,spaghetti,Directed,3
pepper,tomato,Directed,18
pepper,herb,Directed,1
pepper,pasta,Directed,2
pepper,Jello,Directed,1
pepper,anchovy,Directed,1
pepper,pickle,Directed,5
pepper,pop,Directed,1
pepper,artichoke,Directed,1
pepper,rice,Directed,6
pepper,ketchup,Directed,2
pepper,mustard,Directed,2
pepper,rhubarb,Directed,1
pepper,mango,Directed,1
pepper,watermelon,Directed,3
pepper,casserole,Directed,1
pepper,cauliflower,Directed,4
pepper,flour,Directed,4
pepper,greenbeans,Directed,1
pepper,pineapple,Directed,1
pepper,spinach,Directed,1
pepper,honey,Directed,1
pepper,juice,Directed,1
pepper,raisin,Directed,1
pepper,lemon,Directed,1
pepper,lime,Directed,1
pepper,sunflower_seeds,Directed,1
pepper,cinnamon,Directed,8
pepper,soda,Directed,1
pepper,kohlrabi,Directed,6
pepper,pumpkin,Directed,2
pepper,bakingsoda,Directed,1
pepper,oil,Directed,2
pepper,basil,Directed,1
pepper,oregano,Directed,1
